"X_location","Y_location","Z_location","velocity","beam_number"
83069.985938,24821.989849,2604.903906,2484.618408,2
83071.242188,24829.708989,2594.368896,2468.482689,2
83073.367188,24829.333989,2584.792480,2453.504395,2
83070.468750,24829.962894,2570.276614,2436.503906,2
83077.539062,24829.597656,2560.823242,2419.907959,2
83079.578225,24829.238282,2556.432373,2403.992044,2
83087.593750,24828.882822,2547.304248,2380.558205,2
83083.578225,24828.533203,2537.837646,2379.397510,2
83080.539062,24828.387500,2528.629150,2357.352539,2
83087.476562,24827.845703,2519.478027,2338.463867,2
83089.390625,24827.507822,2519.374023,2320.395068,2
83091.289062,24827.373828,2501.317627,2317.313965,2
83093.371875,24826.841797,2497.293945,2304.964944,2
83090.939062,24826.511719,2483.301758,2293.379688,2
83096.898438,24826.383599,2474.322024,2293.473145,2
83098.757822,24820.855469,2460.344238,2288.943213,2
83109.617188,24820.527349,2456.356689,2290.978516,2
83107.476562,24820.399219,2447.340332,2297.540039,2
83104.343750,24824.869144,2438.291260,2317.964453,2
83106.226562,24824.537109,2429.385303,2327.860107,2
83108.325000,24824.203125,2429.923193,2338.569580,2
83119.946875,24823.863282,2419.775394,2361.340576,2
83117.900000,24823.519534,2401.441162,2383.619873,2
83113.992188,24823.367969,2397.902197,2417.414554,2
83116.915625,24827.820547,2387.454102,2449.259766,2
83118.985938,24827.445312,2377.786377,2477.973145,2
83129.395312,24827.972266,2367.994385,2500.323047,2
83127.359375,24821.691406,2353.971533,2549.464849,2
83124.570312,24821.302739,2343.914160,2570.754883,2
83126.828225,24829.904297,2337.827874,2613.250732,2
83129.340625,24829.496099,2327.479248,2651.228274,2
83131.507822,24829.980078,2317.904395,2687.889648,2
83133.929688,24809.654297,2301.393314,2724.390137,2
83136.398438,24809.218750,2299.666992,2756.758304,2
83138.921875,24808.775394,2279.827148,2784.956396,2
83141.500000,24808.322266,2268.890137,2823.270508,2
83144.325000,24807.861328,2257.856939,2836.845703,2
83146.796875,24807.392578,2246.737064,2864.924658,2
83149.507822,24806.917969,2230.536377,2883.247559,2
83157.257822,24806.437500,2224.265382,2900.730469,2
83150.939062,24800.951172,2217.939209,2919.387500,2
83157.843750,24800.460938,2201.566650,2937.636230,2
83169.664062,24804.968750,2199.373589,2947.924805,2
83163.484375,24804.476562,2178.764893,2939.924419,2
83166.304688,24803.986328,2167.374023,2947.382568,2
83169.309375,24803.500000,2156.911719,2927.468750,2
83171.890625,24803.917578,2144.703857,2918.980078,2
83174.632822,24807.542969,2133.469727,2893.949463,2
83177.328225,24807.976172,2127.323975,2871.783447,2
83179.968750,24801.621099,2111.289554,2839.554199,2
83187.554688,24801.375782,2109.371826,2807.272949,2
83180.978225,24809.740239,2089.582543,2771.602295,2
83187.539062,24809.316406,2078.917480,2738.925293,2
83189.945312,24799.902349,2068.374756,2707.595459,2
83197.304688,24799.498047,2057.949463,2674.936768,2
83194.617188,24799.301562,2047.627319,2641.512207,2
83196.890625,24798.712894,2037.401855,2621.475342,2
83199.332822,24798.330078,2027.251953,2594.509524,2
83201.351562,24797.951172,2017.369800,2583.284429,2
83203.546875,24797.576172,2007.330615,2560.348926,2
83200.734375,24797.203125,1997.326953,2567.405762,2
83207.914062,24796.832034,1987.334155,2554.900488,2
83219.301562,24796.458989,1977.346729,2558.310840,2
83217.296875,24796.985938,1967.343924,2558.499268,2
83214.500000,24790.710938,1957.322319,2567.382864,2
83216.718750,24790.333989,1947.967749,2574.531982,2
83218.960938,24794.953125,1936.979126,2584.931396,2
83221.218750,24794.568359,1926.850469,2597.391895,2
83223.492188,24794.382644,1916.684692,2600.317874,2
83220.782250,24793.792969,1906.486826,2618.584229,2
83228.978225,24793.402349,1896.265382,2619.938477,2
83239.382822,24793.911719,1886.936624,2628.836919,2
83237.679688,24797.621099,1870.825186,2619.802979,2
83234.960938,24797.234375,1860.624639,2618.491214,2
83237.218750,24791.851562,1850.482204,2598.824954,2
83239.445312,24791.474609,1840.407959,2580.463135,2
83241.632822,24791.305469,1830.417236,2557.897705,2
83243.773438,24799.742188,1820.526367,2530.929297,2
83240.867188,24799.388672,1820.742310,2507.692383,2
83247.914062,24799.942969,1806.977026,2477.582034,2
83249.906250,24789.707034,1796.530762,2439.609619,2
83251.843750,24789.380859,1787.307666,2400.715332,2
83253.734375,24789.962500,1777.804199,2370.349859,2
83250.578225,24788.753906,1768.614019,2347.864746,2
83257.375000,24788.453125,1759.535645,2314.513672,2
83259.332822,24788.358203,1759.558228,2287.411377,2
83269.843750,24787.871099,1741.682396,2269.455322,2
83267.523438,24787.589849,1737.895020,2237.282959,2
83264.364062,24787.314453,1724.396414,2217.586426,2
83260.773438,24787.944922,1710.578857,2193.970312,2
83267.351562,24786.782250,1707.935889,2171.256348,2
83268.906250,24786.521489,1698.565552,2153.449954,2
83279.429688,24786.267578,1699.358569,2136.556152,2
83271.929688,24786.917578,1687.825430,2119.503662,2
83273.406250,24780.771489,1673.528809,2100.420898,2
83274.867188,24780.529297,1660.296387,2099.350879,2
83276.304688,24780.289062,1657.315967,2077.640625,2
83277.726562,24780.952739,1648.983159,2064.475342,2
83279.332822,24784.820312,1649.897949,2051.937256,2
83289.515625,24784.589849,1637.855957,2049.947510,2
83287.882822,24784.361328,1624.856323,2029.324756,2
83283.234375,24784.336719,1616.896854,2019.463745,2
83284.578225,24783.914062,1608.974124,2009.338623,2
83280.906250,24783.693359,1601.988504,1999.598877,2
83287.218750,24783.474609,1693.236826,1999.983887,2
83288.523438,24783.257822,1680.418213,1987.919800,2
83289.822500,24783.944922,1677.632080,1973.808228,2
83291.985938,24787.833989,1669.876709,1960.565186,2
83297.351562,24787.625000,1667.352222,1957.413828,2
83293.609375,24787.417969,1654.457520,1949.764774,2
83294.851562,24787.210938,1646.791870,1947.289917,2
83296.985938,24787.905859,1639.355396,1934.519653,2
83297.304688,24787.802739,1631.548828,1926.650029,2
83298.515625,24787.601562,1623.972168,1918.911499,2
83299.718750,24787.402349,1616.425415,1919.903076,2
83309.906250,24787.205078,1608.908823,1903.254639,2
83307.985938,24787.909766,1601.422244,1890.464600,2
83303.250000,24789.826406,1493.967407,1886.962529,2
83304.406250,24789.625000,1486.544800,1878.555542,2
83300.546875,24789.435547,1479.354053,1879.250610,2
83306.679688,24789.248047,1471.795049,1861.977539,2
83307.796875,24789.962500,1464.467654,1853.524780,2
83308.906250,24779.878906,1457.371024,1840.982822,2
83319.907822,24779.697266,1449.903687,1837.904663,2
83311.301562,24779.517578,1447.666138,1829.918213,2
83317.379688,24779.339849,1430.455322,1823.749639,2
83313.250000,24779.362109,1428.269534,1826.335825,2
83314.312500,24778.986328,1421.308765,1809.728027,2
83310.367188,24778.822500,1413.965820,1800.984744,2
83316.421875,24778.638672,1406.838504,1809.678714,2
83317.468750,24778.466797,1399.726562,1797.329346,2
83318.507822,24778.294922,1397.624756,1790.955059,2
83319.546875,24778.323047,1380.531860,1793.216675,2
83329.578225,24777.953125,1378.449707,1789.873047,2
83321.601562,24777.783203,1371.382836,1786.259888,2
83327.625000,24777.615239,1364.327026,1784.499146,2
83323.640625,24777.447266,1357.292236,1777.691528,2
83324.640625,24777.282250,1359.287476,1769.832034,2
83320.632822,24777.317188,1343.311157,1763.318530,2
83326.617188,24776.955078,1336.368042,1753.531128,2
83327.593750,24776.794922,1329.462646,1743.828735,2
83328.554688,24776.636719,1327.594238,1734.383716,2
83329.507822,24776.480469,1310.761475,1720.401855,2
83339.453125,24776.326172,1308.963135,1716.245239,2
83331.390625,24776.373828,1307.399344,1707.230469,2
83337.320312,24776.921489,1290.467896,1699.224124,2
83333.242188,24770.871099,1288.767212,1691.347539,2
83334.356250,24770.722656,1287.997412,1683.471680,2
83330.962500,24770.576172,1270.459229,1670.206299,2
83330.953125,24770.431644,1268.853149,1667.933694,2
83336.835938,24770.287109,1267.278687,1658.907109,2
83337.710938,24770.344534,1250.735840,1659.824707,2
83338.578225,24770.903906,1249.224365,1647.721680,2
83339.437500,24774.863282,1247.744144,1634.671024,2
83349.289062,24774.724609,1236.294678,1627.233032,2
83341.332822,24774.587894,1229.875610,1618.718506,2
83341.968750,24774.451172,1223.487674,1619.933569,2
83347.796875,24774.316406,1217.325859,1604.373589,2
83343.625000,24774.382644,1219.784668,1699.285522,2
83344.445312,24774.948828,1204.463745,1694.747070,2
83340.257822,24773.916016,1198.366016,1688.343066,2
83346.962500,24773.785156,1191.895996,1689.647339,2
83346.859375,24773.656250,1180.655640,1679.234619,2
83347.656250,24773.527349,1179.439453,1666.204468,2
83348.453125,24773.398438,1173.231079,1664.975220,2
83349.250000,24773.269534,1167.924780,1666.880615,2
83359.939062,24773.342578,1169.826416,1660.337939,2
83359.820312,24773.915625,1154.666992,1651.592044,2
83351.585938,24777.890625,1148.557864,1639.643066,2
83357.343750,24777.767578,1147.494873,1627.807007,2
83353.985938,24777.646489,1136.477054,1616.304199,2
83353.820312,24777.527349,1139.503662,1603.769287,2
83354.539062,24777.410156,1124.579956,1480.508914,2
83350.257822,24777.294922,1118.686890,1487.649419,2
83350.976562,24777.377739,1117.788330,1486.672852,2
83356.695312,24777.960547,1106.879028,1489.324639,2
83357.414062,24771.943359,1109.963867,1499.757446,2
83358.332822,24771.826172,1090.950659,1489.523315,2
83358.851562,24771.708989,1089.342822,1487.928714,2
83359.570312,24771.591797,1083.239746,1486.218262,2
83369.289062,24771.474609,1077.337894,1486.483159,2
83361.907822,24771.357422,1071.433350,1487.450562,2
83361.726562,24771.240239,1060.525879,1488.631109,2
83367.445312,24771.323047,1059.616455,1488.742188,2
83363.364062,24771.905859,1053.708008,1488.291748,2
83363.882822,24779.888672,1047.801270,1487.832886,2
83364.601562,24779.771489,1041.895752,1487.440679,2
83360.320312,24779.654297,1030.990356,1487.540899,2
83366.939062,24779.537109,1039.984229,1487.768288,2
83366.757822,24779.419922,1024.377490,1487.984134,2
83367.476562,24779.302739,1018.270508,1487.999023,2
83368.395312,24779.385547,1017.363647,1487.928223,2
83368.914062,24779.968359,1006.456970,1487.880374,2
83369.632822,24769.951172,1009.550476,1487.845703,2
83379.351562,24769.833989,994.643982,1487.848999,2
83371.970312,24769.716797,988.737488,1487.845093,2
83371.789062,24769.599609,987.830999,1487.840698,2
83377.507822,24769.482422,976.924500,1487.841069,2
83373.226562,24769.365239,971.918005,1487.843018,2
83373.945312,24769.248047,960.311514,1487.845825,2
83374.664062,24769.330859,959.205017,1487.845703,2
83370.382822,24769.913672,953.298523,1487.844974,2
83376.301562,24768.896489,947.392029,1487.843999,2
83376.820312,24768.779297,941.485535,1487.843140,2
83377.539062,24768.662109,930.579044,1487.844360,2
83378.257822,24768.544922,929.672546,1487.845582,2
83378.976562,24768.427739,923.766052,1487.847656,2
83379.695312,24768.310547,917.859558,1487.846680,2
83389.414062,24768.393359,911.953069,1487.844360,2
83387.332822,24768.976172,906.946570,1487.840088,2
83387.851562,24767.958989,909.340076,1487.839233,2
83387.570312,24767.841797,894.233582,1487.846194,2
83383.289062,24767.724609,888.327087,1487.852664,2
83384.907822,24767.607422,887.420532,1487.859009,2
83384.726562,24767.490239,876.513977,1487.862549,2
83380.445312,24767.373047,879.607422,1487.865845,2
83386.364062,24767.255859,864.700867,1487.870364,2
83386.882822,24767.338672,858.794250,1487.872437,2
83387.601562,24767.921489,857.887639,1487.872803,2
83388.320312,24766.904297,846.982018,1487.875859,2
83389.939062,24766.787109,841.974402,1487.877197,2
83389.757822,24766.669922,830.367786,1487.871099,2
83399.476562,24766.552739,829.261230,1487.863403,2
83391.395312,24766.435547,823.354675,1487.855103,2
83391.914062,24766.318359,827.448220,1487.854248,2
83397.632822,24766.201172,821.541565,1487.855225,2
83393.351562,24766.983989,800.635010,1487.853399,2
83394.970312,24760.966797,799.728455,1487.855957,2
83394.789062,24760.849609,793.821899,1487.861328,2
83390.507822,24760.732422,787.915349,1487.865723,2
83396.226562,24760.615239,787.908728,1487.869995,2
83396.945312,24760.498047,776.302112,1487.876834,2
83397.664062,24760.380859,779.395496,1487.883914,2
83398.382822,24760.263672,764.288828,1487.888306,2
83399.301562,24760.346489,758.382144,1487.898809,2
83399.820312,24760.929297,757.475403,1487.912598,2
83409.539062,24764.912109,746.568609,1487.920532,2
83401.257822,24764.794922,749.661743,1487.933472,2
83401.976562,24764.677739,734.754822,1487.963867,2
83407.695312,24764.560547,728.847778,1487.984863,2
83403.414062,24764.443359,727.940613,1488.905005,2
83404.332822,24764.326172,717.933325,1488.945898,2
83404.851562,24764.208989,711.325859,1488.993262,2
83400.570312,24764.991797,700.218204,1488.338428,2
83406.289062,24763.974609,699.310425,1488.380298,2
83407.907822,24763.857422,693.402466,1488.219849,2
83407.726562,24763.740239,687.494329,1488.261844,2
83408.445312,24763.623047,687.586060,1488.302979,2
83409.364062,24763.505859,670.677612,1488.342773,2
83409.882822,24763.388672,669.769043,1488.375000,2
83419.601562,24763.271489,663.860352,1488.404175,2
83411.320312,24763.354297,657.951477,1488.454468,2
83417.939062,24763.937109,657.942358,1488.513428,2
83417.757822,24767.919922,646.333057,1488.564944,2
83413.476562,24767.802739,649.223514,1488.621338,2
83414.395312,24767.685547,634.313724,1488.686523,2
83414.914062,24767.568359,628.403687,1488.756109,2
83410.632822,24767.451172,627.493408,1488.824954,2
83416.351562,24767.333989,616.582886,1488.876343,2
83417.970312,24767.216797,619.672180,1488.921997,2
83417.789062,24767.999609,604.761292,1488.963013,2
83418.507822,24761.982422,598.850220,1489.922095,2
83419.226562,24761.865239,597.938843,1489.991553,2
83419.945312,24761.748047,587.927222,1489.343188,2
83429.664062,24761.630859,587.315356,1489.205566,2
83421.382822,24761.513672,570.203125,1489.318726,2
83427.301562,24761.396489,569.290466,1489.413208,2
83427.820312,24761.279297,563.377444,1489.505615,2
83423.539062,24761.362109,557.463989,1489.630374,2
83424.257822,24761.944922,551.549988,1489.765382,2
83424.976562,24769.927739,540.635498,1489.882080,2
83420.695312,24769.820547,539.720459,1499.923682,2
83426.414062,24769.693359,533.804874,1499.387012,2
83427.340625,24769.576172,527.888672,1499.310669,2
83427.867188,24769.458989,521.971929,1499.446289,2
83428.593750,24769.341797,516.954382,1499.676636,2
83429.320312,24769.224609,519.335839,1499.923706,2
83439.946875,24769.307422,504.216400,1491.338062,2
83439.773438,24759.990239,498.295959,1491.408082,2
83431.500000,24759.873047,497.374420,1491.701416,2
83437.226562,24759.755859,486.451782,1491.974976,2
83437.953125,24759.638672,489.528015,1497.261230,2
83433.679688,24759.521489,474.603027,1497.578979,2
83434.406250,24759.404297,468.676788,1497.901123,2
83430.332822,24759.287109,467.749329,1493.223389,2
83430.859375,24759.369922,456.820679,1493.521489,2
83436.585938,24759.952739,459.890869,1493.805176,2
83437.312500,24758.935547,444.959964,1494.933694,2
83438.939062,24758.828359,439.927802,1494.399902,2
83438.765625,24758.701172,433.994025,1494.837646,2
83439.492188,24758.583989,427.358630,1490.234497,2
83449.218750,24758.466797,421.221619,1490.644409,2
83449.945312,24758.349609,410.282867,1496.311089,2
83441.671875,24758.232422,409.342285,1496.574707,2
83447.398438,24758.315239,403.399902,1497.938940,2
83443.325000,24757.998047,397.455719,1497.495605,2
83443.851562,24757.880859,391.509735,1497.950073,2
83444.585938,24757.763672,380.561982,1498.404297,2
83440.320312,24757.644534,379.612457,1498.862427,2
83446.954688,24757.525394,373.661133,1499.324585,2
83446.789062,24757.406250,367.708008,1499.775513,2
83447.523438,24757.287109,361.753082,1609.231204,2
83448.257822,24757.367969,350.796295,1609.725098,2
83448.992188,24757.948828,349.837616,1601.201172,2
83449.726562,24756.929688,343.877045,1601.670898,2
83459.460938,24756.820547,337.914520,1607.383228,2
83451.395312,24756.691406,331.949954,1607.711670,2
83451.929688,24756.572266,320.983368,1603.217654,2
83457.664062,24756.453125,329.914709,1603.746709,2
83453.398438,24756.333989,314.943859,1604.333740,2
83454.332822,24756.214849,308.970770,1604.875732,2
83454.867188,24756.995703,307.995459,1600.427856,2
83450.601562,24750.976562,296.317706,1606.977393,2
83456.343750,24750.857422,299.337360,1606.751834,2
83457.985938,24750.738282,284.354449,1607.422363,2
83457.828225,24750.619144,278.368976,1608.961035,2
83458.570312,24750.500000,277.382064,1608.687378,2
83459.312500,24750.380859,266.390735,1609.267578,2
83469.954688,24750.261719,269.397906,1609.917480,2
83469.796875,24750.342578,254.202057,1619.741943,2
83461.539062,24750.921489,248.203079,1611.504517,2
83467.282250,24754.900394,247.201035,1617.275146,2
83463.923438,24754.779297,236.395709,1613.339648,2
83463.765625,24754.658203,239.386954,1614.904272,2
83464.515625,24754.537109,224.374866,1614.782128,2
83460.265625,24754.416016,218.359119,1610.791992,2
83466.915625,24754.294922,217.339194,1616.899170,2
83466.765625,24754.373828,206.315005,1618.902319,2
83467.515625,24754.952739,209.986670,1619.957129,2
83468.265625,24753.931644,194.954520,1619.992676,2
83469.915625,24753.820547,188.918616,1629.998535,2
83469.765625,24753.689453,187.978928,1621.988525,2
83479.523438,24753.568359,170.935760,1627.782227,2
83471.282250,24753.445312,169.889343,1623.698608,2
83477.939062,24753.322266,163.839523,1624.654785,2
83477.796875,24753.399219,167.786758,1620.318848,2
83473.554688,24753.976172,161.731679,1620.873904,2
83474.312500,24757.953125,140.674274,1626.497192,2
83470.970312,24757.830078,139.614517,1627.984717,2
83470.828225,24757.707034,133.552524,1627.657959,2
83476.585938,24757.583989,127.488312,1628.207520,2
83477.343750,24757.460938,121.421860,1628.801147,2
83478.301562,24757.337894,110.352707,1629.852054,2
83478.859375,24757.214849,109.282444,1639.325859,2
83479.617188,24757.991797,103.210060,1639.900122,2
83489.375000,24751.968750,97.338878,1639.900488,2
83487.332822,24751.845703,91.967696,1639.900000,2
83487.890625,24751.722656,84.996513,1639.900122,2
83487.648438,24751.599609,78.925334,1639.900000,2
83483.406250,24751.476562,77.854149,1639.900366,2
83484.364062,24751.353516,66.782967,1639.900366,2
83484.921875,24751.230469,69.711788,1639.900249,2
83480.679688,24751.307422,54.640610,1639.900249,2
83486.437500,24759.984375,48.569434,1639.900000,2
83487.395312,24759.861328,47.498253,1639.900000,2
83487.953125,24759.738282,36.427079,1639.900122,2
83488.710938,24759.615239,39.355896,1639.900122,2
83489.468750,24759.492188,24.284718,1639.900000,2
83499.226562,24759.369144,18.213539,1629.999878,2
83499.984375,24759.246099,17.342360,1639.900122,2
83491.742188,24759.323047,6.971180,1639.900122,2
83497.500000,24759.900000,9.900000,1639.900122,2
